name,url_pc
"Apple MacBook Pro M4 Max 14"" Noir sidéral 36 Go/2 To (MX2K3FN/A-2TB)","https://www.ldlc.com/fiche/PB00674815.html"">"
"Apple MacBook Pro M4 Max 14"" Noir sidéral 48 Go/1 To (MX2K3FN/A-CPU16-GPU40-48GB)","https://www.ldlc.com/fiche/PB00658058.html"">"
"Apple MacBook Pro M4 Max 14"" Noir sidéral 64 Go/1 To (MX2K3FN/A-CPU16-GPU40-64GB)","https://www.ldlc.com/fiche/PB00676837.html"">"
"Apple MacBook Pro M4 Max 14"" Noir sidéral 64 Go/2 To (MX2K3FN/A-CPU16-GPU40-64GB-2TB)","https://www.ldlc.com/fiche/PB00654186.html"">"
"Apple MacBook Pro M4 Max 14"" Noir sidéral 64 Go/8 To (MX2K3FN/A-CPU16-GPU40-64GB-8TB)","https://www.ldlc.com/fiche/PB00673732.html"">"
"Apple MacBook Pro M4 Max 16"" Argent 128 Go/4 To (MX2W3FN/A-128GB-4TB)","https://www.ldlc.com/fiche/PB00676880.html"">"
"Apple MacBook Pro M4 Max 16"" Argent 48 Go/2 To (MX2W3FN/A-2TB)","https://www.ldlc.com/fiche/PB00674945.html"">"
"Apple MacBook Pro M4 Max 16"" Argent 64 Go/1 To (MX2W3FN/A-64GB)","https://www.ldlc.com/fiche/PB00666741.html"">"
"Apple MacBook Pro M4 Max 16"" Argent 64 Go/2 To (MX2W3FN/A-64GB-2TB)","https://www.ldlc.com/fiche/PB00655422.html"">"
"Apple MacBook Pro M4 Max 16"" Noir sidéral 128 Go/1 To (MX313FN/A-128GB-FCUTPRO-NANO)","https://www.ldlc.com/fiche/PB00656898.html"">"
"Apple MacBook Pro M4 Max 16"" Noir sidéral 128 Go/1 To (MX313FN/A-128GB-NANO)","https://www.ldlc.com/fiche/PB00657852.html"">"
"Apple MacBook Pro M4 Max 16"" Noir sidéral 128 Go/2 To (MX303FN/A-128GB-2TB)","https://www.ldlc.com/fiche/PB00652875.html"">"
"Apple MacBook Pro M4 Max 16"" Noir sidéral 128 Go/4 To (MX313FN/A-128GB-4TB)","https://www.ldlc.com/fiche/PB00654914.html"">"
"Apple MacBook Pro M4 Max 16"" Noir sidéral 128 Go/4 To (MX313FN/A-128GB-4TB-NANO)","https://www.ldlc.com/fiche/PB00675829.html"">"
"Apple MacBook Pro M4 Max 16"" Noir sidéral 128 Go/4 To (MX313FN/A-128GB-4TB-QWERTY-US)","https://www.ldlc.com/fiche/PB00663749.html"">"
"Apple MacBook Pro M4 Max 16"" Noir sidéral 36 Go/1 To (MX303FN/A-QWERTY-INT)","https://www.ldlc.com/fiche/PB00675775.html"">"
"Apple MacBook Pro M4 Max 16"" Noir sidéral 36 Go/2 To (MX303FN/A-2TB-NANO)","https://www.ldlc.com/fiche/PB00653083.html"">"
"Apple MacBook Pro M4 Max 16"" Noir sidéral 36 Go/4 To (MX303FN/A-4TB)","https://www.ldlc.com/fiche/PB00652874.html"">"
"Apple MacBook Pro M4 Max 16"" Noir sidéral 48 Go/1 To (MX313FN/A-NANO)","https://www.ldlc.com/fiche/PB00663730.html"">"
"Apple MacBook Pro M4 Max 16"" Noir sidéral 64 Go/1 To (MX313FN/A-64GB)","https://www.ldlc.com/fiche/PB00655596.html"">"
"Apple MacBook Pro M4 Max 16"" Noir sidéral 64 Go/1 To (MX313FN/A-64GB-NANO)","https://www.ldlc.com/fiche/PB00656267.html"">"
"Apple MacBook Pro M4 Max 16"" Noir sidéral 64 Go/2 To (MX303FN/A-64GB-2TB-CPU16/GPU40)","https://www.ldlc.com/fiche/PB00653021.html"">"
"Apple MacBook Pro M4 Max 16"" Noir sidéral 64 Go/2 To (MX303FN/A-64GB-2TB-CPU16/GPU40-NANO)","https://www.ldlc.com/fiche/PB00656890.html"">"
"Apple MacBook Pro M4 Max 16"" Noir sidéral 64 Go/2 To (MX313FN/A-64GB-2TB)","https://www.ldlc.com/fiche/PB00696321.html"">"
"Apple MacBook Pro M4 Max 16"" Noir sidéral 64 Go/2 To (MX313FN/A-64GB-2TB-QWERTY-US)","https://www.ldlc.com/fiche/PB00654404.html"">"
"Apple MacBook Pro M4 Max 16"" Noir sidéral 64 Go/4 To (MX313FN/A-64GB-4TB)","https://www.ldlc.com/fiche/PB00654402.html"">"
"Apple MacBook Pro M4 Max 16"" Noir sidéral 64 Go/4 To (MX313FN/A-64GB-4TB-NANO)","https://www.ldlc.com/fiche/PB00671382.html"">"
"Apple MacBook Pro M4 Pro 14"" Argent 24 Go/1 To (MX2E3FN/A-1TB)","https://www.ldlc.com/fiche/PB00662210.html"">"
"Apple MacBook Pro M4 Pro 14"" Argent 48 Go/1 To (MX2F3FN/A-48GB-NANO)","https://www.ldlc.com/fiche/PB00675822.html"">"
"Apple MacBook Pro M4 Pro 14"" Argent 48 Go/512 Go (MX2E3FN/A-48GB)","https://www.ldlc.com/fiche/PB00666556.html"">"
"Apple MacBook Pro M4 Pro 14"" Noir sidéral 24 Go/1 To (MX2H3FN/A-1TB)","https://www.ldlc.com/fiche/PB00652868.html"">"
"Apple MacBook Pro M4 Pro 14"" Noir sidéral 24 Go/1 To (MX2J3FN/A-QWERTY-RU)","https://www.ldlc.com/fiche/PB00658522.html"">"
"Apple MacBook Pro M4 Pro 14"" Noir sidéral 24 Go/2 To (MX2H3FN/A-2TB)","https://www.ldlc.com/fiche/PB00655251.html"">"
"Apple MacBook Pro M4 Pro 14"" Noir sidéral 24 Go/2 To (MX2J3FN/A-2TB)","https://www.ldlc.com/fiche/PB00654226.html"">"
"Apple MacBook Pro M4 Pro 14"" Noir sidéral 24 Go/2 To (MX2J3FN/A-2TB-QWERTY-US)","https://www.ldlc.com/fiche/PB00666863.html"">"
"Apple MacBook Pro M4 Pro 14"" Noir sidéral 24 Go/2 To (MX2J3FN/A-FCUTPRO-2TB)","https://www.ldlc.com/fiche/PB00671373.html"">"
"Apple MacBook Pro M4 Pro 14"" Noir sidéral 24 Go/512 Go (MX2H3FN/A-CPU14/GPU20)","https://www.ldlc.com/fiche/PB00658524.html"">"
"Apple MacBook Pro M4 Pro 14"" Noir sidéral 24 Go/512 Go (MX2H3FN/A-CPU14/GPU20-NANO)","https://www.ldlc.com/fiche/PB00676875.html"">"
"Apple MacBook Pro M4 Pro 14"" Noir sidéral 24 Go/512 Go (MX2H3FN/A-NANO)","https://www.ldlc.com/fiche/PB00674947.html"">"
"Apple MacBook Pro M4 Pro 14"" Noir sidéral 24 Go/512 Go (MX2H3FN/A-QWERTY-UK)","https://www.ldlc.com/fiche/PB00691204.html"">"
"Apple MacBook Pro M4 Pro 14"" Noir sidéral 24 Go/512 Go (MX2H3FN/A-QWERTZ-CH)","https://www.ldlc.com/fiche/PB00654228.html"">"
"Apple MacBook Pro M4 Pro 14"" Noir sidéral 48 Go/1 To (MX2H3FN/A-48GB-1TB)","https://www.ldlc.com/fiche/PB00654465.html"">"
"Apple MacBook Pro M4 Pro 14"" Noir sidéral 48 Go/1 To (MX2H3FN/A-48GB-1TB-96W)","https://www.ldlc.com/fiche/PB00657447.html"">"
"Apple MacBook Pro M4 Pro 14"" Noir sidéral 48 Go/1 To (MX2H3FN/A-CPU14/GPU20-48GB-1TB-96W)","https://www.ldlc.com/fiche/PB00662413.html"">"
"Apple MacBook Pro M4 Pro 14"" Noir sidéral 48 Go/1 To (MX2J3FN/A-48GB)","https://www.ldlc.com/fiche/PB00654187.html"">"
"Apple MacBook Pro M4 Pro 14"" Noir sidéral 48 Go/1 To (MX2J3FN/A-48GB-NANO)","https://www.ldlc.com/fiche/PB00674321.html"">"
"Apple MacBook Pro M4 Pro 14"" Noir sidéral 48 Go/2 To (MX2J3FN/A-48GB-2TB)","https://www.ldlc.com/fiche/PB00659225.html"">"
"Apple MacBook Pro M4 Pro 14"" Noir sidéral 48 Go/4 To (MX2J3FN/A-48GB-4TB)","https://www.ldlc.com/fiche/PB00656882.html"">"
"Apple MacBook Pro M4 Pro 14"" Noir sidéral 48 Go/512 Go (MX2H3FN/A-48GB)","https://www.ldlc.com/fiche/PB00661497.html"">"
"Apple MacBook Pro M4 Pro 14"" Noir sidéral 48 Go/512 Go (MX2H3FN/A-48GB-96W)","https://www.ldlc.com/fiche/PB00658924.html"">"
"Apple MacBook Pro M4 Pro 14"" Noir sidéral 48 Go/512 Go (MX2H3FN/A-48GB-QWERTY-INT)","https://www.ldlc.com/fiche/PB00672831.html"">"
"Apple MacBook Pro M4 Pro 14"" Noir sidéral 48 Go/512 Go (MX2H3FN/A-CPU14/GPU20-48GB)","https://www.ldlc.com/fiche/PB00674322.html"">"
"Apple MacBook Pro M4 Pro 16"" Argent 24 Go/1 To (MX2T3FN/A-1TB)","https://www.ldlc.com/fiche/PB00652878.html"">"
"Apple MacBook Pro M4 Pro 16"" Argent 24 Go/1 To (MX2T3FN/A-1TB-QWERTY-RU)","https://www.ldlc.com/fiche/PB00665917.html"">"
"Apple MacBook Pro M4 Pro 16"" Argent 24 Go/2 To (MX2T3FN/A-2TB)","https://www.ldlc.com/fiche/PB00661518.html"">"
"Apple MacBook Pro M4 Pro 16"" Argent 24 Go/4 To (MX2T3FN/A-4TB)","https://www.ldlc.com/fiche/PB00690415.html"">"
"Apple MacBook Pro M4 Pro 16"" Argent 24 Go/512 Go (MX2T3FN/A-512GB-QWERTY-INT)","https://www.ldlc.com/fiche/PB00654188.html"">"
"Apple MacBook Pro M4 Pro 16"" Argent 24 Go/512 Go (MX2T3FN/A-NANO)","https://www.ldlc.com/fiche/PB00660522.html"">"
